date,location,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,death_rate
2020-03-22,Kenya,15.0,8.0,0.0,0.0,0.0,0.0
2020-03-23,Kenya,16.0,1.0,0.0,0.0,0.0,0.0
2020-03-24,Kenya,25.0,9.0,0.0,0.0,0.0,0.0
2020-03-25,Kenya,28.0,3.0,0.0,0.0,0.0,0.0
2020-03-26,Kenya,31.0,3.0,1.0,1.0,0.0,0.03225806451612903
2020-03-27,Kenya,31.0,0.0,1.0,0.0,0.0,0.03225806451612903
2020-03-28,Kenya,38.0,7.0,1.0,0.0,0.0,0.02631578947368421
2020-03-29,Kenya,42.0,4.0,1.0,0.0,0.0,0.023809523809523808
2020-03-30,Kenya,50.0,8.0,1.0,0.0,0.0,0.02
2020-03-31,Kenya,59.0,9.0,1.0,0.0,0.0,0.01694915254237288
2020-04-01,Kenya,81.0,22.0,1.0,0.0,0.0,0.012345679012345678
2020-04-02,Kenya,110.0,29.0,3.0,2.0,0.0,0.02727272727272727
2020-04-03,Kenya,122.0,12.0,4.0,1.0,0.0,0.03278688524590164
2020-04-04,Kenya,126.0,4.0,4.0,0.0,0.0,0.031746031746031744
2020-04-05,Kenya,142.0,16.0,4.0,0.0,0.0,0.028169014084507043
2020-04-06,Kenya,158.0,16.0,6.0,2.0,0.0,0.0379746835443038
2020-04-07,Kenya,172.0,14.0,6.0,0.0,0.0,0.03488372093023256
2020-04-08,Kenya,179.0,7.0,6.0,0.0,0.0,0.0335195530726257
2020-04-09,Kenya,184.0,5.0,7.0,1.0,0.0,0.03804347826086957
2020-04-10,Kenya,189.0,5.0,7.0,0.0,0.0,0.037037037037037035
2020-04-11,Kenya,191.0,2.0,7.0,0.0,0.0,0.03664921465968586
2020-04-12,Kenya,197.0,6.0,8.0,1.0,0.0,0.04060913705583756
2020-04-13,Kenya,208.0,11.0,9.0,1.0,0.0,0.04326923076923077
2020-04-14,Kenya,216.0,8.0,9.0,0.0,0.0,0.041666666666666664
2020-04-15,Kenya,225.0,9.0,10.0,1.0,0.0,0.044444444444444446
2020-04-16,Kenya,234.0,9.0,11.0,1.0,0.0,0.04700854700854701
2020-04-17,Kenya,246.0,12.0,11.0,0.0,0.0,0.044715447154471545
2020-04-18,Kenya,262.0,16.0,12.0,1.0,0.0,0.04580152671755725
2020-04-19,Kenya,270.0,8.0,14.0,2.0,0.0,0.05185185185185185
2020-04-20,Kenya,281.0,11.0,14.0,0.0,0.0,0.0498220640569395
2020-04-21,Kenya,296.0,15.0,14.0,0.0,0.0,0.0472972972972973
2020-04-22,Kenya,303.0,7.0,14.0,0.0,0.0,0.0462046204620462
2020-04-23,Kenya,320.0,17.0,14.0,0.0,0.0,0.04375
2020-04-24,Kenya,336.0,16.0,14.0,0.0,0.0,0.041666666666666664
2020-04-25,Kenya,343.0,7.0,14.0,0.0,0.0,0.04081632653061224
2020-04-26,Kenya,355.0,12.0,14.0,0.0,0.0,0.03943661971830986
2020-04-27,Kenya,363.0,8.0,14.0,0.0,0.0,0.03856749311294766
2020-04-28,Kenya,374.0,11.0,14.0,0.0,0.0,0.0374331550802139
2020-04-29,Kenya,384.0,10.0,15.0,1.0,0.0,0.0390625
2020-04-30,Kenya,396.0,12.0,17.0,2.0,0.0,0.04292929292929293
2020-05-01,Kenya,411.0,15.0,21.0,4.0,0.0,0.051094890510948905
2020-05-02,Kenya,435.0,24.0,22.0,1.0,0.0,0.05057471264367816
2020-05-03,Kenya,465.0,30.0,24.0,2.0,0.0,0.05161290322580645
2020-05-04,Kenya,490.0,25.0,24.0,0.0,0.0,0.04897959183673469
2020-05-05,Kenya,535.0,45.0,24.0,0.0,0.0,0.044859813084112146
2020-05-06,Kenya,582.0,47.0,26.0,2.0,0.0,0.044673539518900345
2020-05-07,Kenya,607.0,25.0,29.0,3.0,0.0,0.047775947281713346
2020-05-08,Kenya,621.0,14.0,29.0,0.0,0.0,0.04669887278582931
2020-05-09,Kenya,649.0,28.0,30.0,1.0,0.0,0.046224961479198766
2020-05-10,Kenya,672.0,23.0,32.0,2.0,0.0,0.047619047619047616
2020-05-11,Kenya,700.0,28.0,33.0,1.0,0.0,0.047142857142857146
2020-05-12,Kenya,715.0,15.0,36.0,3.0,0.0,0.05034965034965035
2020-05-13,Kenya,737.0,22.0,40.0,4.0,0.0,0.054274084124830396
2020-05-14,Kenya,758.0,21.0,42.0,2.0,0.0,0.055408970976253295
2020-05-15,Kenya,781.0,23.0,45.0,3.0,0.0,0.05761843790012804
2020-05-16,Kenya,830.0,49.0,50.0,5.0,0.0,0.060240963855421686
2020-05-17,Kenya,887.0,57.0,50.0,0.0,0.0,0.05636978579481398
2020-05-18,Kenya,912.0,25.0,50.0,0.0,0.0,0.05482456140350877
2020-05-19,Kenya,963.0,51.0,50.0,0.0,0.0,0.05192107995846314
2020-05-20,Kenya,1029.0,66.0,50.0,0.0,0.0,0.04859086491739553
